source_id,source_type,source_tier,source_name,source_url,source_file,extraction_method,extraction_confidence,ad_date,bs_year,bs_month,bs_day,weekday_if_available,raw_text,raw_html_snippet_or_image_ref,page_number_if_pdf,image_crop_path_if_available,ocr_engine_if_used,parser_version,manual_review_status,usable_for_training,usable_for_official_claim,notes,created_at
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-04-13,2081,1,1,,bs_year=2081; month=1; month_length=31; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/baisakh,data/future_bs/witnesses/raw/rat32/rat32_2081_baisakh.html,html_calendar_cell_bs_day_1,0.82,2024-04-13,2081,1,1,,baisakh 2081 day 1 -> 2024-04-13,data/future_bs/witnesses/raw/rat32/rat32_2081_baisakh.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-04-13,2081,1,1,Saturday,"[{""title_np"": ""नववर्ष प्रारम्भ"", ""event_type"": """", ""is_holiday"": true, ""time_from"": """", ""time_to"": """"}, {""title_np"": ""वैसाख सङ्क्रान्ति "", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-04-13,2081,1,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-05-14,2081,2,1,,2081-02-01 -> 2024-05-14,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-05-14,2081,2,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-05-14,2081,2,1,,bs_year=2081; month=2; month_length=32; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/jestha,data/future_bs/witnesses/raw/rat32/rat32_2081_jestha.html,html_calendar_cell_bs_day_1,0.82,2024-05-14,2081,2,1,,jestha 2081 day 1 -> 2024-05-14,data/future_bs/witnesses/raw/rat32/rat32_2081_jestha.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-05-14,2081,2,1,Tuesday,"[{""title_np"": ""ज्येष्ठ सङ्क्रान्ति"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}, {""title_np"": ""गङ्गा सप्तमी "", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-05-14,2081,2,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-06-15,2081,3,1,,2081-03-01 -> 2024-06-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-06-15,2081,3,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-06-15,2081,3,1,,bs_year=2081; month=3; month_length=31; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/ashad,data/future_bs/witnesses/raw/rat32/rat32_2081_ashad.html,html_calendar_cell_bs_day_1,0.82,2024-06-15,2081,3,1,,ashad 2081 day 1 -> 2024-06-15,data/future_bs/witnesses/raw/rat32/rat32_2081_ashad.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-06-15,2081,3,1,Saturday,"[{""title_np"": ""आषाढ सङ्क्रान्ति"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-06-14,2081,3,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-07-16,2081,4,1,,2081-04-01 -> 2024-07-16,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-07-16,2081,4,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-07-16,2081,4,1,,bs_year=2081; month=4; month_length=32; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/shrawan,data/future_bs/witnesses/raw/rat32/rat32_2081_shrawan.html,html_calendar_cell_bs_day_1,0.82,2024-07-16,2081,4,1,,shrawan 2081 day 1 -> 2024-07-16,data/future_bs/witnesses/raw/rat32/rat32_2081_shrawan.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-07-16,2081,4,1,Tuesday,"[{""title_np"": ""श्रावण सङ्क्रान्ति"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}, {""title_np"": ""दक्षिणायनारम्भ"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-07-16,2081,4,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-08-17,2081,5,1,,2081-05-01 -> 2024-08-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-08-17,2081,5,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-08-17,2081,5,1,,bs_year=2081; month=5; month_length=31; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/bhadra,data/future_bs/witnesses/raw/rat32/rat32_2081_bhadra.html,html_calendar_cell_bs_day_1,0.82,2024-08-17,2081,5,1,,bhadra 2081 day 1 -> 2024-08-17,data/future_bs/witnesses/raw/rat32/rat32_2081_bhadra.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-08-17,2081,5,1,Saturday,"[{""title_np"": ""भाद्र सङ्क्रान्ति "", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-08-17,2081,5,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-09-17,2081,6,1,,2081-06-01 -> 2024-09-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-09-17,2081,6,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-09-17,2081,6,1,,bs_year=2081; month=6; month_length=30; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/ashwin,data/future_bs/witnesses/raw/rat32/rat32_2081_ashwin.html,html_calendar_cell_bs_day_1,0.82,2024-09-17,2081,6,1,,ashwin 2081 day 1 -> 2024-09-17,data/future_bs/witnesses/raw/rat32/rat32_2081_ashwin.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-09-17,2081,6,1,Tuesday,"[{""title_np"": ""आश्विन सङ्क्रान्ति"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}, {""title_np"": ""अनन्त चतुर्दशी व्रत"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-09-17,2081,6,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-10-17,2081,7,1,,2081-07-01 -> 2024-10-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-10-17,2081,7,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-10-17,2081,7,1,,bs_year=2081; month=7; month_length=30; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/kartik,data/future_bs/witnesses/raw/rat32/rat32_2081_kartik.html,html_calendar_cell_bs_day_1,0.82,2024-10-17,2081,7,1,,kartik 2081 day 1 -> 2024-10-17,data/future_bs/witnesses/raw/rat32/rat32_2081_kartik.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-10-17,2081,7,1,Thursday,"[{""title_np"": ""कार्तिक सङ्क्रान्ति"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}, {""title_np"": ""कार्तिक स्नान आरम्भ"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-10-17,2081,7,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-11-16,2081,8,1,,2081-08-01 -> 2024-11-16,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-11-16,2081,8,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-11-16,2081,8,1,,bs_year=2081; month=8; month_length=30; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/mangsir,data/future_bs/witnesses/raw/rat32/rat32_2081_mangsir.html,html_calendar_cell_bs_day_1,0.82,2024-11-16,2081,8,1,,mangsir 2081 day 1 -> 2024-11-16,data/future_bs/witnesses/raw/rat32/rat32_2081_mangsir.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-11-16,2081,8,1,Saturday,"[{""title_np"": ""मार्गशीर्ष सङ्क्रान्ति "", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,2024-11-16,2081,8,1,,"bs_year=2081; month_lengths=[31, 31, 32, 32, 31, 30, 30, 30, 29, 30, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,2024-12-16,2081,9,1,,2081-09-01 -> 2024-12-16,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,2024-12-16,2081,9,1,,"bs_year=2081; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 30, 29, 31]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
parva_structured_official_2078_2083,official_verified,1,structured_official_repo_artifact,,data/future_bs/corpus/verified_month_lengths.csv,structured_month_length_to_month_start,0.98,2024-12-16,2081,9,1,,bs_year=2081; month=9; month_length=29; row_source=official_verified,data/future_bs/corpus/verified_month_lengths.csv#2081,,,,witness_reconstruction_v1,verified,true,true,Accepted structured official row already present in repository corpus.,2026-05-07T22:32:07Z
rat32_public_calendar_pages,publisher_reference,4,Rat32 NepaliCalendar public month page,https://nepalicalendar.rat32.com/2081/poush,data/future_bs/witnesses/raw/rat32/rat32_2081_poush.html,html_calendar_cell_bs_day_1,0.82,2024-12-16,2081,9,1,,poush 2081 day 1 -> 2024-12-16,data/future_bs/witnesses/raw/rat32/rat32_2081_poush.html,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Publisher-reference public HTML page; not official.,2026-05-07T22:32:18Z
ratopati_event_day_archive,publisher_reference,4,Ratopati public calendar event-day archive,https://calendar.ratopati.com/ad,data/source_archive/ratopati/event_days_2000_2100.json,local_event_day_bs_day_1_filter,0.7,2024-12-16,2081,9,1,Monday,"[{""title_np"": ""पौष सङ्क्रान्ति "", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}, {""title_np"": ""राष्ट्रिय झण्डा दिवस"", ""event_type"": """", ""is_holiday"": false, ""time_from"": """", ""time_to"": """"}]",data/source_archive/ratopati/event_days_2000_2100.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Partial public calendar event-day witness.,2026-05-07T22:32:07Z
